noise_ratio,mean_raw_user_variance,mean_raw_item_variance,mean_post_user_variance,mean_post_item_variance,mean_clean_edge_uncertainty,mean_noisy_edge_uncertainty,num_clean_edge_samples,num_noisy_edge_samples
0.1,1.2703710794448853,1.2880609035491943,0.08020941913127899,0.08224161714315414,1.2085785865783691,1.0083457231521606,5000,5000
0.2,1.2677459716796875,1.2856059074401855,0.07997811585664749,0.08194773644208908,1.1940109729766846,1.0098400115966797,5000,5000
0.3,1.2218414545059204,1.277206301689148,0.07705070078372955,0.08132076263427734,0.9587396383285522,0.8106703162193298,5000,5000
0.4,1.2334210872650146,1.2816367149353027,0.07773059606552124,0.08150128275156021,0.8153427839279175,0.6697573661804199,5000,5000
0.5,1.2332783937454224,1.2821677923202515,0.07767055928707123,0.08142643421888351,1.0279146432876587,0.896743655204773,5000,5000
