noise_ratio,edge_type,predictive_uncertainty
0.1,noisy,0.9609588980674744
0.1,noisy,0.868325412273407
0.1,noisy,0.8626691699028015
0.1,noisy,1.0840318202972412
0.1,noisy,0.974341630935669
0.1,noisy,1.018439531326294
0.1,noisy,1.0276126861572266
0.1,noisy,0.9674845933914185
0.1,noisy,0.9019138216972351
0.1,noisy,0.8995593786239624
0.1,noisy,1.114909052848816
0.1,noisy,1.2874741554260254
0.1,noisy,0.9637944102287292
0.1,noisy,0.8913742303848267
0.1,noisy,0.9044861197471619
0.1,noisy,1.0110429525375366
0.1,noisy,0.9710979461669922
0.1,noisy,1.0530251264572144
0.1,noisy,0.8950355052947998
0.1,noisy,0.9076319336891174
0.1,noisy,0.856308102607727
0.1,noisy,0.8636934757232666
0.1,noisy,0.964730441570282
0.1,noisy,1.0007514953613281
0.1,noisy,0.877265453338623
0.1,noisy,0.9632112979888916
0.1,noisy,0.9563953280448914
0.1,noisy,0.9680689573287964
0.1,noisy,0.9975939989089966
0.1,noisy,0.9542554616928101
0.1,noisy,0.9066492915153503
0.1,noisy,0.9517267942428589
0.1,noisy,1.1631650924682617
0.1,noisy,1.034578561782837
0.1,noisy,1.0802284479141235
0.1,noisy,1.1901742219924927
0.1,noisy,0.9844743013381958
0.1,noisy,1.1812903881072998
0.1,noisy,1.0924341678619385
0.1,noisy,1.064324975013733
0.1,noisy,1.0827336311340332
0.1,noisy,0.8966271877288818
0.1,noisy,1.30186128616333
0.1,noisy,1.1648472547531128
0.1,noisy,1.6100304126739502
0.1,noisy,1.112344741821289
0.1,noisy,0.8516477346420288
0.1,noisy,0.8880235552787781
0.1,noisy,0.8847370147705078
0.1,noisy,0.9113333225250244
0.1,noisy,0.9593443274497986
0.1,noisy,0.9959465861320496
0.1,noisy,0.9728726148605347
0.1,noisy,1.0201119184494019
0.1,noisy,1.063786506652832
0.1,noisy,0.9615286588668823
0.1,noisy,0.9629993438720703
0.1,noisy,0.955056369304657
0.1,noisy,0.8736746907234192
0.1,noisy,1.1550283432006836
0.1,noisy,0.8591258525848389
0.1,noisy,0.8940523862838745
0.1,noisy,0.9271274209022522
0.1,noisy,1.0030333995819092
0.1,noisy,0.9281868934631348
0.1,noisy,0.9298994541168213
0.1,noisy,0.8729560971260071
0.1,noisy,1.2135953903198242
0.1,noisy,0.8526434898376465
0.1,noisy,0.9793919324874878
0.1,noisy,1.0261259078979492
0.1,noisy,0.9914069771766663
0.1,noisy,0.9658126831054688
0.1,noisy,0.8550413846969604
0.1,noisy,0.990189254283905
0.1,noisy,0.9057146310806274
0.1,noisy,0.9539868831634521
0.1,noisy,0.9812901020050049
0.1,noisy,0.8868335485458374
0.1,noisy,0.879431962966919
0.1,noisy,1.2337350845336914
0.1,noisy,0.9837919473648071
0.1,noisy,1.208462119102478
0.1,noisy,1.0176804065704346
0.1,noisy,1.1169589757919312
0.1,noisy,1.0952445268630981
0.1,noisy,1.0079096555709839
0.1,noisy,1.3617631196975708
0.1,noisy,0.8847229480743408
0.1,noisy,0.8279380798339844
0.1,noisy,0.9452970623970032
0.1,noisy,1.022369384765625
0.1,noisy,0.8878541588783264
0.1,noisy,0.9361886382102966
0.1,noisy,0.8260251879692078
0.1,noisy,1.1306123733520508
0.1,noisy,1.55320405960083
0.1,noisy,0.9283983707427979
0.1,noisy,1.240145206451416
0.1,noisy,0.9206794500350952
0.1,noisy,1.0168038606643677
0.1,noisy,0.8554661273956299
0.1,noisy,0.8543787002563477
0.1,noisy,0.9507700204849243
0.1,noisy,1.0407311916351318
0.1,noisy,0.8852142095565796
0.1,noisy,0.9294320344924927
0.1,noisy,1.1456382274627686
0.1,noisy,0.8862549066543579
0.1,noisy,1.0034680366516113
0.1,noisy,0.9052029848098755
0.1,noisy,1.0671875476837158
0.1,noisy,1.272221326828003
0.1,noisy,1.0517406463623047
0.1,noisy,1.0581334829330444
0.1,noisy,1.801401138305664
0.1,noisy,1.3360419273376465
0.1,noisy,0.8913730382919312
0.1,noisy,0.947217583656311
0.1,noisy,1.1594188213348389
0.1,noisy,0.8902372121810913
0.1,noisy,1.154045820236206
0.1,noisy,0.8613052368164062
0.1,noisy,0.9403380751609802
0.1,noisy,0.9237321615219116
0.1,noisy,0.8742125034332275
0.1,noisy,0.877194881439209
0.1,noisy,0.8483545780181885
0.1,noisy,0.918552815914154
0.1,noisy,0.8678184747695923
0.1,noisy,0.9932923913002014
0.1,noisy,0.8142730593681335
0.1,noisy,0.9648722410202026
0.1,noisy,0.8270343542098999
0.1,noisy,1.3415582180023193
0.1,noisy,1.0246580839157104
0.1,noisy,0.9467175006866455
0.1,noisy,0.8817430734634399
0.1,noisy,0.8606231808662415
0.1,noisy,0.8303012251853943
0.1,noisy,1.0233566761016846
0.1,noisy,1.3600047826766968
0.1,noisy,1.0391457080841064
0.1,noisy,1.0496625900268555
0.1,noisy,0.8849080801010132
0.1,noisy,0.8626846075057983
0.1,noisy,0.9586772918701172
0.1,noisy,1.105899691581726
0.1,noisy,0.932493269443512
0.1,noisy,0.8692812919616699
0.1,noisy,0.9244921207427979
0.1,noisy,1.1795841455459595
0.1,noisy,0.9096664190292358
0.1,noisy,0.9949544668197632
0.1,noisy,1.8889820575714111
0.1,noisy,1.089074969291687
0.1,noisy,0.9432848691940308
0.1,noisy,1.764601230621338
0.1,noisy,0.8847901225090027
0.1,noisy,0.8782708644866943
0.1,noisy,1.1204726696014404
0.1,noisy,0.9269542098045349
0.1,noisy,0.9135290384292603
0.1,noisy,0.9302455186843872
0.1,noisy,1.1512030363082886
0.1,noisy,0.9415124654769897
0.1,noisy,0.8534255027770996
0.1,noisy,0.846157431602478
0.1,noisy,0.9147065877914429
0.1,noisy,1.027231216430664
0.1,noisy,0.9718741178512573
0.1,noisy,0.9294127225875854
0.1,noisy,0.9483199119567871
0.1,noisy,0.8552786111831665
0.1,noisy,0.899986743927002
0.1,noisy,1.3697510957717896
0.1,noisy,0.9645087122917175
0.1,noisy,0.9245533347129822
0.1,noisy,0.8822914361953735
0.1,noisy,0.9400037527084351
0.1,noisy,0.8217248916625977
0.1,noisy,0.9453719854354858
0.1,noisy,1.0523039102554321
0.1,noisy,0.9384252429008484
0.1,noisy,0.958549976348877
0.1,noisy,0.9366534352302551
0.1,noisy,1.0050842761993408
0.1,noisy,1.0169754028320312
0.1,noisy,0.9583466053009033
0.1,noisy,0.9222123622894287
0.1,noisy,0.9381828308105469
0.1,noisy,0.9278677105903625
0.1,noisy,1.0296497344970703
0.1,noisy,0.882888913154602
0.1,noisy,0.9213290214538574
0.1,noisy,0.9679805636405945
0.1,noisy,1.064748764038086
0.1,noisy,1.0257782936096191
0.1,noisy,1.0421128273010254
0.1,noisy,0.9249786138534546
0.1,noisy,0.8612337112426758
0.1,noisy,1.2718907594680786
0.1,noisy,1.0847718715667725
0.1,noisy,1.075756311416626
0.1,noisy,1.0493501424789429
0.1,noisy,0.8669446110725403
0.1,noisy,1.2263962030410767
0.1,noisy,1.0308403968811035
0.1,noisy,0.9111079573631287
0.1,noisy,0.902962863445282
0.1,noisy,1.0558770895004272
0.1,noisy,0.8608096837997437
0.1,noisy,0.9847500324249268
0.1,noisy,1.032951831817627
0.1,noisy,0.9008103609085083
0.1,noisy,1.1413493156433105
0.1,noisy,0.8812532424926758
0.1,noisy,1.0622594356536865
0.1,noisy,0.9959035515785217
0.1,noisy,0.8779740333557129
0.1,noisy,1.1685576438903809
0.1,noisy,0.8976750373840332
0.1,noisy,0.8733944892883301
0.1,noisy,0.8642863035202026
0.1,noisy,0.8499167561531067
0.1,noisy,1.0334765911102295
0.1,noisy,1.0128684043884277
0.1,noisy,1.056596279144287
0.1,noisy,0.9581085443496704
0.1,noisy,0.979958713054657
0.1,noisy,0.9740090370178223
0.1,noisy,1.0917171239852905
0.1,noisy,0.9491980671882629
0.1,noisy,0.9443467855453491
0.1,noisy,1.2610386610031128
0.1,noisy,1.1715480089187622
0.1,noisy,0.9333088397979736
0.1,noisy,0.8803117871284485
0.1,noisy,0.9769931435585022
0.1,noisy,1.0560863018035889
0.1,noisy,0.8993606567382812
0.1,noisy,1.123676061630249
0.1,noisy,0.8107511401176453
0.1,noisy,1.2663136720657349
0.1,noisy,1.0087416172027588
0.1,noisy,0.9853562116622925
0.1,noisy,1.2768104076385498
0.1,noisy,1.1798839569091797
0.1,noisy,1.0117000341415405
0.1,noisy,1.0386515855789185
0.1,noisy,1.0013277530670166
0.1,noisy,1.1888455152511597
0.1,noisy,0.8657183051109314
0.1,noisy,0.9548722505569458
0.1,noisy,1.129939317703247
0.1,noisy,1.0669450759887695
0.1,noisy,1.0810755491256714
0.1,noisy,0.8742256164550781
0.1,noisy,0.8910099267959595
0.1,noisy,1.1384726762771606
0.1,noisy,0.8876577019691467
0.1,noisy,1.0544434785842896
0.1,noisy,0.9542884826660156
0.1,noisy,1.1339771747589111
0.1,noisy,0.8656138181686401
0.1,noisy,0.9177466034889221
0.1,noisy,0.8677387237548828
0.1,noisy,0.8631973266601562
0.1,noisy,0.9022973775863647
0.1,noisy,1.2031209468841553
0.1,noisy,0.9471549987792969
0.1,noisy,0.9338565468788147
0.1,noisy,0.9124935865402222
0.1,noisy,1.6843931674957275
0.1,noisy,0.9153827428817749
0.1,noisy,0.956440269947052
0.1,noisy,0.9223184585571289
0.1,noisy,0.9118293523788452
0.1,noisy,1.0061511993408203
0.1,noisy,0.8351166844367981
0.1,noisy,1.012527585029602
0.1,noisy,1.3624458312988281
0.1,noisy,1.280906319618225
0.1,noisy,0.8963200449943542
0.1,noisy,0.9177868366241455
0.1,noisy,0.9161779284477234
0.1,noisy,0.9109892845153809
0.1,noisy,1.0520555973052979
0.1,noisy,0.9821819067001343
0.1,noisy,0.8566029071807861
0.1,noisy,1.1191329956054688
0.1,noisy,0.8995717763900757
0.1,noisy,1.2037580013275146
0.1,noisy,1.1966488361358643
0.1,noisy,1.080110788345337
0.1,noisy,0.8897390961647034
0.1,noisy,1.0575461387634277
0.1,noisy,1.2308621406555176
0.1,noisy,0.8547607660293579
0.1,noisy,0.8139314651489258
0.1,noisy,0.9739595651626587
0.1,noisy,1.031935453414917
0.1,noisy,1.2740836143493652
0.1,noisy,0.8956343531608582
0.1,noisy,1.1265177726745605
0.1,noisy,2.2975356578826904
0.1,noisy,0.9972965121269226
0.1,noisy,1.0454084873199463
0.1,noisy,0.9275544285774231
0.1,noisy,0.9140719175338745
0.1,noisy,0.8750561475753784
0.1,noisy,0.9819207787513733
0.1,noisy,0.8887603878974915
0.1,noisy,0.9890084862709045
0.1,noisy,1.1027809381484985
0.1,noisy,0.8650804758071899
0.1,noisy,1.15961754322052
0.1,noisy,0.9525304436683655
0.1,noisy,0.9596755504608154
0.1,noisy,1.0723683834075928
0.1,noisy,0.8527133464813232
0.1,noisy,1.5902395248413086
0.1,noisy,1.008165955543518
0.1,noisy,1.0016685724258423
0.1,noisy,0.9238342642784119
0.1,noisy,0.9629427790641785
0.1,noisy,0.965496838092804
0.1,noisy,0.9435142278671265
0.1,noisy,0.866747260093689
0.1,noisy,0.9265704154968262
0.1,noisy,0.8540539145469666
0.1,noisy,1.0476595163345337
0.1,noisy,0.9481333494186401
0.1,noisy,0.956329345703125
0.1,noisy,0.9552043676376343
0.1,noisy,0.9323034286499023
0.1,noisy,1.1733639240264893
0.1,noisy,0.8668791055679321
0.1,noisy,0.9755897521972656
0.1,noisy,1.1164839267730713
0.1,noisy,1.0068271160125732
0.1,noisy,1.0444624423980713
0.1,noisy,1.1705961227416992
0.1,noisy,1.0189683437347412
0.1,noisy,0.8957794904708862
0.1,noisy,0.9719042778015137
0.1,noisy,1.37430739402771
0.1,noisy,1.05146062374115
0.1,noisy,1.109330415725708
0.1,noisy,0.9125188589096069
0.1,noisy,1.0956717729568481
0.1,noisy,1.2204689979553223
0.1,noisy,1.0571911334991455
0.1,noisy,0.9874229431152344
0.1,noisy,0.9082038402557373
0.1,noisy,0.906174898147583
0.1,noisy,0.955811619758606
0.1,noisy,1.0152978897094727
0.1,noisy,0.929497241973877
0.1,noisy,0.9905391931533813
0.1,noisy,0.9010858535766602
0.1,noisy,1.1745978593826294
0.1,noisy,0.9289889931678772
0.1,noisy,0.8779752254486084
0.1,noisy,1.0385311841964722
0.1,noisy,1.1478360891342163
0.1,noisy,0.941084623336792
0.1,noisy,1.3953890800476074
0.1,noisy,0.7693344950675964
0.1,noisy,0.9437015652656555
0.1,noisy,0.8958858251571655
0.1,noisy,0.9990355968475342
0.1,noisy,0.9952337145805359
0.1,noisy,0.9914549589157104
0.1,noisy,0.9271085262298584
0.1,noisy,1.0618269443511963
0.1,noisy,0.828192949295044
0.1,noisy,1.0659806728363037
0.1,noisy,0.9583271741867065
0.1,noisy,0.9740350246429443
0.1,noisy,1.1467759609222412
0.1,noisy,1.3292770385742188
0.1,noisy,0.8773493766784668
0.1,noisy,0.9533417224884033
0.1,noisy,1.0389118194580078
0.1,noisy,1.1131248474121094
0.1,noisy,1.251028060913086
0.1,noisy,0.9124132394790649
0.1,noisy,0.9776074290275574
0.1,noisy,1.0186693668365479
0.1,noisy,0.994147539138794
0.1,noisy,1.0805022716522217
0.1,noisy,1.1649935245513916
0.1,noisy,0.8560085892677307
0.1,noisy,1.039384365081787
0.1,noisy,1.1502196788787842
0.1,noisy,1.0351731777191162
0.1,noisy,1.3026783466339111
0.1,noisy,0.8817235231399536
0.1,noisy,1.075968861579895
0.1,noisy,0.9069031476974487
0.1,noisy,1.124119520187378
0.1,noisy,0.8741757869720459
0.1,noisy,0.9239987134933472
0.1,noisy,1.3410677909851074
0.1,noisy,1.1676058769226074
0.1,noisy,0.91485196352005
0.1,noisy,0.999735951423645
0.1,noisy,1.006151556968689
0.1,noisy,1.1966526508331299
0.1,noisy,0.860869824886322
0.1,noisy,1.0025465488433838
0.1,noisy,1.3342862129211426
0.1,noisy,1.1880159378051758
0.1,noisy,1.386022925376892
0.1,noisy,0.9576302766799927
0.1,noisy,0.9112420678138733
0.1,noisy,1.081214189529419
0.1,noisy,1.3463095426559448
0.1,noisy,0.9782295227050781
0.1,noisy,1.093112587928772
0.1,noisy,0.9266592264175415
0.1,noisy,0.880484402179718
0.1,noisy,0.9516789317131042
0.1,noisy,0.8869163990020752
0.1,noisy,1.098339319229126
0.1,noisy,1.0200450420379639
0.1,noisy,0.9398908615112305
0.1,noisy,1.1923718452453613
0.1,noisy,1.1202470064163208
0.1,noisy,1.0846400260925293
0.1,noisy,1.0740107297897339
0.1,noisy,0.8951619863510132
0.1,noisy,0.9881367683410645
0.1,noisy,0.9329736232757568
0.1,noisy,1.0007649660110474
0.1,noisy,0.9210500717163086
0.1,noisy,1.3683810234069824
0.1,noisy,1.183842658996582
0.1,noisy,1.2923507690429688
0.1,noisy,0.857946515083313
0.1,noisy,0.9988313317298889
0.1,noisy,0.9281700849533081
0.1,noisy,0.9177377223968506
0.1,noisy,1.1241068840026855
0.1,noisy,0.9237645864486694
0.1,noisy,0.9782465100288391
0.1,noisy,0.9143004417419434
0.1,noisy,1.291245937347412
0.1,noisy,0.8952003121376038
0.1,noisy,0.867318868637085
0.1,noisy,1.5066468715667725
0.1,noisy,0.9584698677062988
0.1,noisy,1.180610179901123
0.1,noisy,0.9483259916305542
0.1,noisy,1.0109710693359375
0.1,noisy,0.977509081363678
0.1,noisy,0.9124350547790527
0.1,noisy,1.029782772064209
0.1,noisy,0.895908772945404
0.1,noisy,0.9247466325759888
0.1,noisy,0.9569144248962402
0.1,noisy,1.0142905712127686
0.1,noisy,0.9311561584472656
0.1,noisy,1.105940580368042
0.1,noisy,0.9180063009262085
0.1,noisy,0.8776264786720276
0.1,noisy,0.9594979286193848
0.1,noisy,1.2766848802566528
0.1,noisy,1.0151554346084595
0.1,noisy,0.9334359765052795
0.1,noisy,0.8889136910438538
0.1,noisy,1.2731159925460815
0.1,noisy,1.0407356023788452
0.1,noisy,0.9184638857841492
0.1,noisy,1.2849156856536865
0.1,noisy,0.9397985339164734
0.1,noisy,0.9798897504806519
0.1,noisy,0.9460625648498535
0.1,noisy,1.139035940170288
0.1,noisy,0.8959110975265503
0.1,noisy,0.9685859680175781
0.1,noisy,1.014377236366272
0.1,noisy,1.1046509742736816
0.1,noisy,0.9492595791816711
0.1,noisy,1.075310468673706
0.1,noisy,0.8583192825317383
0.1,noisy,1.017624855041504
0.1,noisy,1.1210427284240723
0.1,noisy,1.065126895904541
0.1,noisy,1.1133854389190674
0.1,noisy,1.1650649309158325
0.1,noisy,1.0907466411590576
0.1,noisy,0.9913914203643799
0.1,noisy,0.9154448509216309
0.1,noisy,0.8514962196350098
0.1,noisy,1.1357793807983398
0.1,noisy,0.9058284163475037
0.1,noisy,0.8697033524513245
0.1,noisy,1.0809752941131592
0.1,noisy,1.0816197395324707
0.1,noisy,1.1634275913238525
0.1,noisy,1.1666679382324219
0.1,noisy,0.9287210702896118
0.1,noisy,0.9448434710502625
0.1,noisy,0.9090191721916199
0.1,noisy,0.8478243350982666
0.1,noisy,1.3181020021438599
0.1,noisy,0.9293163418769836
0.1,noisy,0.8623234033584595
0.1,noisy,1.0864137411117554
0.1,noisy,0.9251254200935364
0.1,noisy,1.1845210790634155
0.1,noisy,1.0102238655090332
0.1,noisy,0.8806720972061157
0.1,noisy,0.8768789768218994
0.1,noisy,1.2612898349761963
0.1,noisy,1.1740984916687012
0.1,noisy,1.1034547090530396
0.1,noisy,0.9200971126556396
0.1,noisy,0.8460075855255127
0.1,noisy,1.0672945976257324
0.1,noisy,0.9348676204681396
0.1,noisy,0.9125633835792542
0.1,noisy,1.0258629322052002
0.1,noisy,0.9917986989021301
0.1,noisy,1.0206029415130615
0.1,noisy,0.9327840209007263
0.1,noisy,0.8814473152160645
0.1,noisy,0.8927682638168335
0.1,noisy,1.0428612232208252
0.1,noisy,1.0604627132415771
0.1,noisy,0.9833888411521912
0.1,noisy,1.0634663105010986
0.1,noisy,0.8232709169387817
0.1,noisy,0.8621598482131958
0.1,noisy,0.9869711399078369
0.1,noisy,0.9234799146652222
0.1,noisy,0.9167099595069885
0.1,noisy,0.9799734354019165
0.1,noisy,0.949090838432312
0.1,noisy,0.9993730783462524
0.1,noisy,1.3045244216918945
0.1,noisy,1.0758440494537354
0.1,noisy,1.1382396221160889
0.1,noisy,1.054778814315796
0.1,noisy,1.3227887153625488
0.1,noisy,1.147352933883667
0.1,noisy,0.8657383322715759
0.1,noisy,1.0257158279418945
0.1,noisy,1.1088045835494995
0.1,noisy,1.2035634517669678
0.1,noisy,0.9600416421890259
0.1,noisy,1.1844594478607178
0.1,noisy,0.9670769572257996
0.1,noisy,1.3212155103683472
0.1,noisy,0.9795712232589722
0.1,noisy,0.8943026661872864
0.1,noisy,1.0042448043823242
0.1,noisy,0.8986822366714478
0.1,noisy,0.9996048212051392
0.1,noisy,0.9863171577453613
0.1,noisy,0.9748333096504211
0.1,noisy,1.2552807331085205
0.1,noisy,0.9719017744064331
0.1,noisy,0.8904781341552734
0.1,noisy,0.847135066986084
0.1,noisy,0.9288437962532043
0.1,noisy,0.9444257020950317
0.1,noisy,0.9216701984405518
0.1,noisy,1.016251564025879
0.1,noisy,0.9648504257202148
0.1,noisy,0.9276115298271179
0.1,noisy,0.8641157746315002
0.1,noisy,0.9379059672355652
0.1,noisy,1.046269416809082
0.1,noisy,1.0039387941360474
0.1,noisy,0.8887981176376343
0.1,noisy,0.9766232967376709
0.1,noisy,0.9837237596511841
0.1,noisy,1.0219383239746094
0.1,noisy,0.9710091948509216
0.1,noisy,0.9414438009262085
0.1,noisy,0.9517511129379272
0.1,noisy,0.9698713421821594
0.1,noisy,1.325045108795166
0.1,noisy,0.9171915054321289
0.1,noisy,0.895892858505249
0.1,noisy,0.8778419494628906
0.1,noisy,0.9576641917228699
0.1,noisy,0.9439167976379395
0.1,noisy,1.0501606464385986
0.1,noisy,0.9671522378921509
0.1,noisy,1.0989385843276978
0.1,noisy,1.0309462547302246
0.1,noisy,1.237178087234497
0.1,noisy,0.9707608819007874
0.1,noisy,0.9715649485588074
0.1,noisy,1.242798089981079
0.1,noisy,0.9258546233177185
0.1,noisy,0.9068096876144409
0.1,noisy,1.111093521118164
0.1,noisy,1.0686994791030884
0.1,noisy,0.9407555460929871
0.1,noisy,0.8963896036148071
0.1,noisy,0.9639925956726074
0.1,noisy,0.9245892763137817
0.1,noisy,0.9241247773170471
0.1,noisy,0.8735238909721375
0.1,noisy,0.920856237411499
0.1,noisy,0.9632580280303955
0.1,noisy,1.084814190864563
0.1,noisy,0.974295973777771
0.1,noisy,0.8774876594543457
0.1,noisy,0.9281147122383118
0.1,noisy,0.9720415472984314
0.1,noisy,0.9236433506011963
0.1,noisy,0.9019833207130432
0.1,noisy,1.002211570739746
0.1,noisy,0.9329403638839722
0.1,noisy,0.9189411401748657
0.1,noisy,1.1411364078521729
0.1,noisy,1.3334784507751465
0.1,noisy,0.9361947178840637
0.1,noisy,1.1264865398406982
0.1,noisy,0.9020898342132568
0.1,noisy,1.0026066303253174
0.1,noisy,0.9021666646003723
0.1,noisy,0.9206893444061279
0.1,noisy,0.9732779264450073
0.1,noisy,0.9525030255317688
0.1,noisy,0.8700841069221497
0.1,noisy,1.0226856470108032
0.1,noisy,0.9535568356513977
0.1,noisy,0.993227481842041
0.1,noisy,0.9397563934326172
0.1,noisy,1.1205339431762695
0.1,noisy,0.9933292865753174
0.1,noisy,0.8652435541152954
0.1,noisy,0.9277710914611816
0.1,noisy,1.0980104207992554
0.1,noisy,0.8451677560806274
0.1,noisy,0.9599418044090271
0.1,noisy,0.896327555179596
0.1,noisy,0.9376940727233887
0.1,noisy,0.9840759038925171
0.1,noisy,1.1083184480667114
0.1,noisy,0.9353710412979126
0.1,noisy,1.0012542009353638
0.1,noisy,1.1495567560195923
0.1,noisy,1.003345012664795
0.1,noisy,0.8601166009902954
0.1,noisy,0.9226114749908447
0.1,noisy,1.038667917251587
0.1,noisy,0.9654596447944641
0.1,noisy,0.9311745166778564
0.1,noisy,0.9314910173416138
0.1,noisy,0.8113423585891724
0.1,noisy,1.105930209159851
0.1,noisy,1.0798923969268799
0.1,noisy,0.8821284174919128
0.1,noisy,0.9659530520439148
0.1,noisy,1.007339358329773
0.1,noisy,1.237740159034729
0.1,noisy,0.8933829069137573
0.1,noisy,1.0384118556976318
0.1,noisy,0.9059311747550964
0.1,noisy,0.9695928692817688
0.1,noisy,0.9907597303390503
0.1,noisy,0.9748703241348267
0.1,noisy,0.8830919861793518
0.1,noisy,0.8390321731567383
0.1,noisy,0.9922760725021362
0.1,noisy,1.2412726879119873
0.1,noisy,0.9696863889694214
0.1,noisy,0.9578355550765991
0.1,noisy,0.9584290385246277
0.1,noisy,0.8505916595458984
0.1,noisy,1.0467455387115479
0.1,noisy,0.8581752777099609
0.1,noisy,1.0251057147979736
0.1,noisy,1.0716065168380737
0.1,noisy,1.2607977390289307
0.1,noisy,1.2517540454864502
0.1,noisy,0.9366704821586609
0.1,noisy,0.9841399192810059
0.1,noisy,1.1054766178131104
0.1,noisy,0.9894311428070068
0.1,noisy,0.9344401359558105
0.1,noisy,1.0015947818756104
0.1,noisy,0.9765400290489197
0.1,noisy,0.9889158010482788
0.1,noisy,0.895566463470459
0.1,noisy,0.9542574286460876
0.1,noisy,0.9914409518241882
0.1,noisy,1.0798745155334473
0.1,noisy,0.9296524524688721
0.1,noisy,1.3092598915100098
0.1,noisy,0.857568085193634
0.1,noisy,0.876095175743103
0.1,noisy,1.050478219985962
0.1,noisy,1.3058574199676514
0.1,noisy,1.0710549354553223
0.1,noisy,0.967380166053772
0.1,noisy,0.9241662621498108
0.1,noisy,0.8694915771484375
0.1,noisy,0.9322859048843384
0.1,noisy,0.9522953033447266
0.1,noisy,1.164404273033142
0.1,noisy,0.8443741798400879
0.1,noisy,1.1306382417678833
0.1,noisy,0.8635892271995544
0.1,noisy,0.93515944480896
0.1,noisy,0.8901307582855225
0.1,noisy,0.9416376352310181
0.1,noisy,0.8937121033668518
0.1,noisy,0.8328364491462708
0.1,noisy,0.8575188517570496
0.1,noisy,0.9703148007392883
0.1,noisy,0.8813535571098328
0.1,noisy,1.03926420211792
0.1,noisy,0.8955609202384949
0.1,noisy,0.9546217918395996
0.1,noisy,0.9658387899398804
0.1,noisy,0.9223743677139282
0.1,noisy,0.9143306612968445
0.1,noisy,0.8148667216300964
0.1,noisy,1.0523161888122559
0.1,noisy,0.8600348830223083
0.1,noisy,0.9560396671295166
0.1,noisy,0.9405025243759155
0.1,noisy,0.9259337782859802
0.1,noisy,0.9873048067092896
0.1,noisy,1.2840542793273926
0.1,noisy,0.856560230255127
0.1,noisy,0.9739792943000793
0.1,noisy,1.2881566286087036
0.1,noisy,0.859008252620697
0.1,noisy,0.9618760347366333
0.1,noisy,1.1165776252746582
0.1,noisy,1.4585258960723877
0.1,noisy,0.9082660675048828
0.1,noisy,1.0167886018753052
0.1,noisy,0.9249022006988525
0.1,noisy,0.959061861038208
0.1,noisy,0.8901163339614868
0.1,noisy,0.9162099361419678
0.1,noisy,0.8542054891586304
0.1,noisy,1.341199517250061
0.1,noisy,1.1463068723678589
0.1,noisy,0.9174666404724121
0.1,noisy,0.9988638758659363
0.1,noisy,0.9961280822753906
0.1,noisy,0.9134985208511353
0.1,noisy,1.1914737224578857
0.1,noisy,1.0008604526519775
0.1,noisy,1.042679786682129
0.1,noisy,0.9482691287994385
0.1,noisy,1.5435383319854736
0.1,noisy,0.9309504628181458
0.1,noisy,0.8134260177612305
0.1,noisy,0.8693608045578003
0.1,noisy,0.9381042122840881
0.1,noisy,0.9261548519134521
0.1,noisy,0.934259295463562
0.1,noisy,0.9240841865539551
0.1,noisy,0.952165961265564
0.1,noisy,1.0009455680847168
0.1,noisy,1.0719032287597656
0.1,noisy,0.962485134601593
0.1,noisy,0.8850027322769165
0.1,noisy,1.1575164794921875
0.1,noisy,0.9175308346748352
0.1,noisy,0.9494948387145996
0.1,noisy,1.021125078201294
0.1,noisy,0.9088771343231201
0.1,noisy,0.9401453733444214
0.1,noisy,1.1826286315917969
0.1,noisy,0.9369975924491882
0.1,noisy,0.9023571014404297
0.1,noisy,0.9177197217941284
0.1,noisy,0.8932177424430847
0.1,noisy,0.9223667979240417
0.1,noisy,0.8801838159561157
0.1,noisy,1.0195790529251099
0.1,noisy,0.9925663471221924
0.1,noisy,0.8628302812576294
0.1,noisy,0.8628162741661072
0.1,noisy,0.9341731667518616
0.1,noisy,1.005505084991455
0.1,noisy,0.8971645832061768
0.1,noisy,0.8870540857315063
0.1,noisy,1.0215537548065186
0.1,noisy,1.0854977369308472
0.1,noisy,0.8746907114982605
0.1,noisy,1.1709479093551636
0.1,noisy,0.9420174360275269
0.1,noisy,0.9154839515686035
0.1,noisy,0.9590548872947693
0.1,noisy,0.8604749441146851
0.1,noisy,0.9367685914039612
0.1,noisy,0.9880480766296387
0.1,noisy,1.0215860605239868
0.1,noisy,1.1357555389404297
0.1,noisy,1.0051534175872803
0.1,noisy,1.1805857419967651
0.1,noisy,1.0563185214996338
0.1,noisy,0.9368997812271118
0.1,noisy,1.097447395324707
0.1,noisy,1.2292362451553345
0.1,noisy,0.9874897599220276
0.1,noisy,0.9793349504470825
0.1,noisy,0.9988990426063538
0.1,noisy,0.9788534641265869
0.1,noisy,0.9255895018577576
0.1,noisy,0.8802574276924133
0.1,noisy,0.864938497543335
0.1,noisy,0.9561493396759033
0.1,noisy,0.9652544260025024
0.1,noisy,1.071850299835205
0.1,noisy,0.9082896709442139
0.1,noisy,0.944892168045044
0.1,noisy,0.898227334022522
0.1,noisy,0.952541172504425
0.1,noisy,1.6055724620819092
0.1,noisy,0.9885714054107666
0.1,noisy,0.9229180812835693
0.1,noisy,0.9375115036964417
0.1,noisy,2.366577625274658
0.1,noisy,1.0900006294250488
